record_id,season_end_year,player,squad,comp,primary_position,age,min_playing,position_group,kmeans_cluster,gmm_cluster,hdbscan_cluster,hierarchical_cluster,dbscan_cluster,ensemble_cluster,kmeans_role,gmm_role,hdbscan_role
7836,2022,Gleison Bremer,Torino,Serie A,DF,24.0,2890.0,DEF,2,0,0,2,-1,2,Defensive Defender/Pressing,Defensive Defender/Pressing,Defensive Defender
7837,2022,Alessandro Buongiorno,Torino,Serie A,DF,22.0,1181.0,DEF,1,1,0,0,-1,1,Balanced Defender,Balanced Defender,Defensive Defender
7838,2022,Koffi Djidji,Torino,Serie A,DF,28.0,1735.0,DEF,1,0,0,0,-1,0,Balanced Defender,Defensive Defender/Pressing,Defensive Defender
7839,2022,Saša Lukić,Torino,Serie A,MF,24.0,2982.0,MID,1,2,1,0,-1,0,Defensive/Pressing Midfielder,Pressing Midfielder/Defensive,Balanced Midfielder
7840,2022,Rolando Mandragora,Torino,Serie A,MF,24.0,1319.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7841,2022,Vanja Milinković-Savić,Torino,Serie A,GK,24.0,2430.0,GK,2,1,1,2,-1,2,Balanced Goalkeeper,Sweeper Keeper/Clinical,Balanced Goalkeeper
7842,2022,Marko Pjaca,Torino,Serie A,MF,26.0,1149.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7843,2022,Tommaso Pobega,Torino,Serie A,MF,22.0,2240.0,MID,1,1,1,0,-1,1,Defensive/Pressing Midfielder,Balanced Midfielder,Balanced Midfielder
7844,2022,Dennis Praet,Torino,Serie A,MF,27.0,1539.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7845,2022,Ricardo Rodríguez,Torino,Serie A,DF,28.0,2473.0,DEF,2,2,2,0,-1,2,Defensive Defender/Pressing,Crossing Fullback,Crossing Fullback
7846,2022,Antonio Sanabria,Torino,Serie A,FW,25.0,1803.0,FWD,1,1,7,1,-1,1,Balanced Forward,Balanced Forward,Balanced Forward
7847,2022,Wilfried Singo,Torino,Serie A,DF,20.0,2607.0,DEF,0,0,4,1,-1,0,Crossing Fullback,Defensive Defender/Pressing,Progressive Fullback/Ball-Playing Defender
7848,2022,Mërgim Vojvoda,Torino,Serie A,DF,26.0,1976.0,DEF,0,1,-1,0,-1,0,Crossing Fullback,Balanced Defender,Unassigned/Noise
7849,2022,David Zima,Torino,Serie A,DF,20.0,1314.0,DEF,1,1,0,0,-1,1,Balanced Defender,Balanced Defender,Defensive Defender
7850,2022,Rodrigo Bentancur,Tottenham,Premier League,MF,24.0,1361.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7851,2022,Ben Davies,Tottenham,Premier League,DF,28.0,2538.0,DEF,2,0,0,2,-1,2,Defensive Defender/Pressing,Defensive Defender/Pressing,Defensive Defender
7852,2022,Eric Dier,Tottenham,Premier League,DF,27.0,3071.0,DEF,2,0,0,2,-1,2,Defensive Defender/Pressing,Defensive Defender/Pressing,Defensive Defender
7853,2022,Emerson,Tottenham,Premier League,DF,22.0,2286.0,DEF,0,0,6,1,-1,0,Crossing Fullback,Defensive Defender/Pressing,Crossing Fullback/Pressing
7854,2022,Son Heung-min,Tottenham,Premier League,MF,29.0,3006.0,MID,2,0,0,1,-1,0,Crossing/Playmaker,Crossing/Attacking Midfielder,Crossing
7855,2022,Pierre Højbjerg,Tottenham,Premier League,MF,25.0,3196.0,MID,1,2,1,0,-1,0,Defensive/Pressing Midfielder,Pressing Midfielder/Defensive,Balanced Midfielder
7856,2022,Harry Kane,Tottenham,Premier League,FW,28.0,3232.0,FWD,0,2,4,2,-1,2,Crossing Winger,Clinical Finisher,Dribbling Winger/False Nine
7857,2022,Dejan Kulusevski,Tottenham,Premier League,MF,21.0,1261.0,MID,2,1,1,1,-1,1,Crossing/Playmaker,Balanced Midfielder,Balanced Midfielder
7858,2022,Hugo Lloris,Tottenham,Premier League,GK,34.0,3420.0,GK,2,0,1,2,-1,2,Balanced Goalkeeper,Balanced Goalkeeper,Balanced Goalkeeper
7859,2022,Lucas Moura,Tottenham,Premier League,FW,28.0,1775.0,FWD,1,1,5,0,-1,1,Balanced Forward,Balanced Forward,Pressing Forward/Defensive
7860,2022,Sergio Reguilón,Tottenham,Premier League,DF,24.0,1916.0,DEF,0,1,-1,1,-1,1,Crossing Fullback,Balanced Defender,Unassigned/Noise
7861,2022,Cristian Romero,Tottenham,Premier League,DF,23.0,1844.0,DEF,2,0,0,0,-1,0,Defensive Defender/Pressing,Defensive Defender/Pressing,Defensive Defender
7862,2022,Davinson Sánchez,Tottenham,Premier League,DF,25.0,1631.0,DEF,2,0,0,2,-1,2,Defensive Defender/Pressing,Defensive Defender/Pressing,Defensive Defender
7863,2022,Ryan Sessegnon,Tottenham,Premier League,DF,21.0,1047.0,DEF,1,1,7,0,-1,1,Balanced Defender,Balanced Defender,Crossing Fullback/Progressive Fullback
7864,2022,Oliver Skipp,Tottenham,Premier League,MF,20.0,1350.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7865,2022,Harry Winks,Tottenham,Premier League,MF,25.0,912.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7866,2022,Giulian Biancone,Troyes,Ligue 1,DF,21.0,2292.0,DEF,0,0,6,1,-1,0,Crossing Fullback,Defensive Defender/Pressing,Crossing Fullback/Pressing
7867,2022,Xavier Chavalerin,Troyes,Ligue 1,MF,30.0,2717.0,MID,1,1,1,0,-1,1,Defensive/Pressing Midfielder,Balanced Midfielder,Balanced Midfielder
7868,2022,Abdu Conté,Troyes,Ligue 1,DF,23.0,1347.0,DEF,1,1,7,0,-1,1,Balanced Defender,Balanced Defender,Crossing Fullback/Progressive Fullback
7869,2022,Tristan Dingomé,Troyes,Ligue 1,MF,30.0,1077.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7870,2022,Gauthier Gallon,Troyes,Ligue 1,GK,28.0,2790.0,GK,2,0,1,2,-1,2,Balanced Goalkeeper,Balanced Goalkeeper,Balanced Goalkeeper
7871,2022,Jimmy Giraudon,Troyes,Ligue 1,DF,29.0,1619.0,DEF,1,1,1,0,-1,1,Balanced Defender,Balanced Defender,Balanced Defender
7872,2022,Oualid El Hajjam,Troyes,Ligue 1,DF,30.0,1072.0,DEF,1,1,3,0,-1,1,Balanced Defender,Balanced Defender,Balanced Defender
7873,2022,Issa Kaboré,Troyes,Ligue 1,DF,20.0,2254.0,DEF,0,1,-1,0,-1,0,Crossing Fullback,Balanced Defender,Unassigned/Noise
7874,2022,Youssouf Koné,Troyes,Ligue 1,DF,26.0,980.0,DEF,1,1,7,0,-1,1,Balanced Defender,Balanced Defender,Crossing Fullback/Progressive Fullback
7875,2022,Rominigue Kouamé,Troyes,Ligue 1,MF,24.0,2968.0,MID,1,1,1,0,-1,1,Defensive/Pressing Midfielder,Balanced Midfielder,Balanced Midfielder
7876,2022,Erik Palmer-Brown,Troyes,Ligue 1,DF,24.0,1734.0,DEF,1,1,1,0,-1,1,Balanced Defender,Balanced Defender,Balanced Defender
7877,2022,Adil Rami,Troyes,Ligue 1,DF,35.0,1171.0,DEF,1,1,0,0,-1,1,Balanced Defender,Balanced Defender,Defensive Defender
7878,2022,Renaud Ripart,Troyes,Ligue 1,MF,28.0,1893.0,MID,0,1,1,1,-1,1,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7879,2022,Yoann Salmier,Troyes,Ligue 1,DF,28.0,2668.0,DEF,2,0,0,2,-1,2,Defensive Defender/Pressing,Defensive Defender/Pressing,Defensive Defender
7880,2022,Mama Samba Baldé,Troyes,Ligue 1,MF,25.0,1717.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7881,2022,Florian Tardieu,Troyes,Ligue 1,MF,29.0,2632.0,MID,1,2,1,0,-1,0,Defensive/Pressing Midfielder,Pressing Midfielder/Defensive,Balanced Midfielder
7882,2022,Yoann Touzghar,Troyes,Ligue 1,FW,34.0,1457.0,FWD,1,1,-1,1,-1,1,Balanced Forward,Balanced Forward,Unassigned/Noise
7883,2022,Tolgay Arslan,Udinese,Serie A,MF,30.0,1658.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7884,2022,Rodrigo Becão,Udinese,Serie A,DF,25.0,3130.0,DEF,2,0,0,2,-1,2,Defensive Defender/Pressing,Defensive Defender/Pressing,Defensive Defender
7885,2022,Beto,Udinese,Serie A,FW,23.0,2173.0,FWD,2,2,8,2,-1,2,Clinical Finisher,Clinical Finisher,Clinical Finisher/Defensive
7886,2022,Gerard Deulofeu,Udinese,Serie A,FW,27.0,2616.0,FWD,0,0,1,0,-1,0,Crossing Winger,Crossing Winger,Crossing Winger
7887,2022,Jean-Victor Makengo,Udinese,Serie A,MF,23.0,2351.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7888,2022,Pablo Marí,Udinese,Serie A,DF,27.0,1341.0,DEF,1,1,0,0,-1,1,Balanced Defender,Balanced Defender,Defensive Defender
7889,2022,Nahuel Molina,Udinese,Serie A,DF,23.0,2638.0,DEF,0,2,-1,1,-1,0,Crossing Fullback,Crossing Fullback,Unassigned/Noise
7890,2022,Bram Nuytinck,Udinese,Serie A,DF,31.0,2033.0,DEF,1,0,0,2,-1,0,Balanced Defender,Defensive Defender/Pressing,Defensive Defender
7891,2022,Roberto Pereyra,Udinese,Serie A,MF,30.0,1794.0,MID,2,1,1,1,-1,1,Crossing/Playmaker,Balanced Midfielder,Balanced Midfielder
7892,2022,Nehuén Pérez,Udinese,Serie A,DF,21.0,1692.0,DEF,1,0,-1,0,-1,0,Balanced Defender,Defensive Defender/Pressing,Unassigned/Noise
7893,2022,Ignacio Pussetto,Udinese,Serie A,FW,25.0,1204.0,FWD,1,1,-1,1,-1,1,Balanced Forward,Balanced Forward,Unassigned/Noise
7894,2022,Samir Santos,Udinese,Serie A,DF,26.0,1421.0,DEF,1,1,0,2,-1,1,Balanced Defender,Balanced Defender,Defensive Defender
7895,2022,Marco Silvestri,Udinese,Serie A,GK,30.0,3150.0,GK,2,0,1,2,-1,2,Balanced Goalkeeper,Balanced Goalkeeper,Balanced Goalkeeper
7896,2022,Isaac Success,Udinese,Serie A,FW,25.0,911.0,FWD,1,1,5,0,-1,1,Balanced Forward,Balanced Forward,Pressing Forward/Defensive
7897,2022,Destiny Udogie,Udinese,Serie A,DF,18.0,2477.0,DEF,0,1,4,1,-1,1,Crossing Fullback,Balanced Defender,Progressive Fullback/Ball-Playing Defender
7898,2022,Walace,Udinese,Serie A,MF,26.0,2970.0,MID,1,2,1,0,-1,0,Defensive/Pressing Midfielder,Pressing Midfielder/Defensive,Balanced Midfielder
7899,2022,Taiwo Awoniyi,Union Berlin,Bundesliga,FW,23.0,2174.0,FWD,2,2,-1,2,-1,2,Clinical Finisher,Clinical Finisher,Unassigned/Noise
7900,2022,Timo Baumgartl,Union Berlin,Bundesliga,DF,25.0,2166.0,DEF,2,0,0,2,-1,2,Defensive Defender/Pressing,Defensive Defender/Pressing,Defensive Defender
7901,2022,Sheraldo Becker,Union Berlin,Bundesliga,FW,26.0,1758.0,FWD,1,1,-1,2,-1,1,Balanced Forward,Balanced Forward,Unassigned/Noise
7902,2022,Marvin Friedrich,Union Berlin,Bundesliga,DF,25.0,1169.0,DEF,1,1,0,0,-1,1,Balanced Defender,Balanced Defender,Defensive Defender
7903,2022,Niko Gießelmann,Union Berlin,Bundesliga,DF,29.0,2083.0,DEF,0,2,-1,1,-1,0,Crossing Fullback,Crossing Fullback,Unassigned/Noise
7904,2022,Genki Haraguchi,Union Berlin,Bundesliga,MF,30.0,1755.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7905,2022,Paul Jaeckel,Union Berlin,Bundesliga,DF,23.0,2047.0,DEF,2,0,1,2,-1,2,Defensive Defender/Pressing,Defensive Defender/Pressing,Balanced Defender
7906,2022,Rani Khedira,Union Berlin,Bundesliga,MF,27.0,2757.0,MID,1,1,1,0,-1,1,Defensive/Pressing Midfielder,Balanced Midfielder,Balanced Midfielder
7907,2022,Robin Knoche,Union Berlin,Bundesliga,DF,29.0,2970.0,DEF,2,0,0,2,-1,2,Defensive Defender/Pressing,Defensive Defender/Pressing,Defensive Defender
7908,2022,Max Kruse,Union Berlin,Bundesliga,FW,33.0,1270.0,FWD,1,1,3,0,-1,1,Balanced Forward,Balanced Forward,Crossing Winger
7909,2022,Andreas Luthe,Union Berlin,Bundesliga,GK,34.0,2430.0,GK,2,0,1,2,-1,2,Balanced Goalkeeper,Balanced Goalkeeper,Balanced Goalkeeper
7910,2022,Bastian Oczipka,Union Berlin,Bundesliga,DF,32.0,932.0,DEF,1,1,2,0,-1,1,Balanced Defender,Balanced Defender,Crossing Fullback
7911,2022,Grischa Prömel,Union Berlin,Bundesliga,MF,26.0,2422.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7912,2022,Julian Ryerson,Union Berlin,Bundesliga,DF,23.0,1429.0,DEF,1,1,5,0,-1,1,Balanced Defender,Balanced Defender,Progressive Fullback/Clinical
7913,2022,Christopher Trimmel,Union Berlin,Bundesliga,DF,34.0,1990.0,DEF,0,2,2,0,-1,0,Crossing Fullback,Crossing Fullback,Crossing Fullback
7914,2022,Omar Alderete,Valencia,La Liga,DF,24.0,2403.0,DEF,2,0,0,2,-1,2,Defensive Defender/Pressing,Defensive Defender/Pressing,Defensive Defender
7915,2022,Marcos André,Valencia,La Liga,FW,24.0,973.0,FWD,1,1,7,1,-1,1,Balanced Forward,Balanced Forward,Balanced Forward
7916,2022,Jasper Cillessen,Valencia,La Liga,GK,32.0,1457.0,GK,2,0,1,2,-1,2,Balanced Goalkeeper,Balanced Goalkeeper,Balanced Goalkeeper
7917,2022,Thierry Correia,Valencia,La Liga,DF,22.0,1414.0,DEF,1,1,7,0,-1,1,Balanced Defender,Balanced Defender,Crossing Fullback/Progressive Fullback
7918,2022,Hélder Costa,Valencia,La Liga,MF,27.0,1118.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7919,2022,Mouctar Diakhaby,Valencia,La Liga,DF,24.0,1948.0,DEF,1,0,0,2,-1,0,Balanced Defender,Defensive Defender/Pressing,Defensive Defender
7920,2022,Hugo Duro,Valencia,La Liga,FW,21.0,1834.0,FWD,1,1,-1,1,-1,1,Balanced Forward,Balanced Forward,Unassigned/Noise
7921,2022,Dimitri Foulquier,Valencia,La Liga,DF,28.0,2342.0,DEF,1,0,7,0,-1,0,Balanced Defender,Defensive Defender/Pressing,Crossing Fullback/Progressive Fullback
7922,2022,Maxi Gómez,Valencia,La Liga,FW,24.0,1956.0,FWD,1,1,7,1,-1,1,Balanced Forward,Balanced Forward,Balanced Forward
7923,2022,Gonçalo Guedes,Valencia,La Liga,FW,24.0,2606.0,FWD,0,0,-1,0,-1,0,Crossing Winger,Crossing Winger,Unassigned/Noise
7924,2022,Hugo Guillamón,Valencia,La Liga,MF,21.0,2361.0,MID,1,1,1,0,-1,1,Defensive/Pressing Midfielder,Balanced Midfielder,Balanced Midfielder
7925,2022,José Luis Gayà,Valencia,La Liga,DF,26.0,1871.0,DEF,0,1,-1,0,-1,0,Crossing Fullback,Balanced Defender,Unassigned/Noise
7926,2022,Giorgi Mamardashvili,Valencia,La Liga,GK,20.0,1620.0,GK,0,2,0,1,-1,0,Shot-Stopper/Pressing,Shot-Stopper/Pressing,Shot-Stopper
7927,2022,Yunus Musah,Valencia,La Liga,MF,18.0,1259.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7928,2022,Gabriel Paulista,Valencia,La Liga,DF,30.0,1592.0,DEF,1,1,0,2,-1,1,Balanced Defender,Balanced Defender,Defensive Defender
7929,2022,Uroš Račić,Valencia,La Liga,MF,23.0,1206.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7930,2022,Carlos Soler,Valencia,La Liga,MF,24.0,2474.0,MID,2,0,0,0,-1,0,Crossing/Playmaker,Crossing/Attacking Midfielder,Crossing
7931,2022,Daniel Wass,Valencia,La Liga,MF,32.0,1582.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7932,2022,Ethan Ampadu,Venezia,Serie A,MF,20.0,2282.0,MID,1,1,1,0,-1,1,Defensive/Pressing Midfielder,Balanced Midfielder,Balanced Midfielder
7933,2022,Mattia Aramu,Venezia,Serie A,MF,26.0,2100.0,MID,2,0,0,1,-1,0,Crossing/Playmaker,Crossing/Attacking Midfielder,Crossing
7934,2022,Gianluca Busio,Venezia,Serie A,MF,19.0,1950.0,MID,1,1,1,2,-1,1,Defensive/Pressing Midfielder,Balanced Midfielder,Balanced Midfielder
7935,2022,Mattia Caldara,Venezia,Serie A,DF,27.0,2704.0,DEF,2,0,0,2,-1,2,Defensive Defender/Pressing,Defensive Defender/Pressing,Defensive Defender
7936,2022,Pietro Ceccaroni,Venezia,Serie A,DF,25.0,3122.0,DEF,2,0,0,2,-1,2,Defensive Defender/Pressing,Defensive Defender/Pressing,Defensive Defender
7937,2022,Domen Črnigoj,Venezia,Serie A,MF,25.0,1881.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7938,2022,Mickaël Cuisance,Venezia,Serie A,MF,21.0,918.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7939,2022,Tyronne Ebuehi,Venezia,Serie A,DF,25.0,1138.0,DEF,1,1,7,0,-1,1,Balanced Defender,Balanced Defender,Crossing Fullback/Progressive Fullback
7940,2022,Ridgeciano Haps,Venezia,Serie A,DF,28.0,2056.0,DEF,1,0,5,0,-1,0,Balanced Defender,Defensive Defender/Pressing,Progressive Fullback/Clinical
7941,2022,Thomas Henry,Venezia,Serie A,FW,26.0,2115.0,FWD,2,1,8,2,-1,2,Clinical Finisher,Balanced Forward,Clinical Finisher/Defensive
7942,2022,Dennis Johnsen,Venezia,Serie A,FW,23.0,1445.0,FWD,1,1,-1,1,-1,1,Balanced Forward,Balanced Forward,Unassigned/Noise
7943,2022,Sofian Kiyine,Venezia,Serie A,MF,23.0,1239.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7944,2022,Niki Mäenpää,Venezia,Serie A,GK,36.0,1485.0,GK,0,2,0,2,-1,2,Shot-Stopper/Pressing,Shot-Stopper/Pressing,Shot-Stopper
7945,2022,Pasquale Mazzocchi,Venezia,Serie A,DF,26.0,1243.0,DEF,1,1,1,0,-1,1,Balanced Defender,Balanced Defender,Balanced Defender
7946,2022,David Okereke,Venezia,Serie A,FW,23.0,2053.0,FWD,1,1,-1,1,-1,1,Balanced Forward,Balanced Forward,Unassigned/Noise
7947,2022,Sergio Romero,Venezia,Serie A,GK,34.0,1440.0,GK,2,0,1,2,-1,2,Balanced Goalkeeper,Balanced Goalkeeper,Balanced Goalkeeper
7948,2022,Michael Svoboda,Venezia,Serie A,DF,22.0,1236.0,DEF,1,1,1,0,-1,1,Balanced Defender,Balanced Defender,Balanced Defender
7949,2022,Antonio Vacca,Venezia,Serie A,MF,31.0,1064.0,MID,0,0,1,2,-1,0,Balanced Midfielder,Crossing/Attacking Midfielder,Balanced Midfielder
7950,2022,Raúl Albiol,Villarreal,La Liga,DF,35.0,2465.0,DEF,2,0,0,2,-1,2,Defensive Defender/Pressing,Defensive Defender/Pressing,Defensive Defender
7951,2022,Serge Aurier,Villarreal,La Liga,DF,28.0,1010.0,DEF,1,1,-1,0,-1,1,Balanced Defender,Balanced Defender,Unassigned/Noise
7952,2022,Étienne Capoue,Villarreal,La Liga,MF,33.0,2290.0,MID,1,1,1,2,-1,1,Defensive/Pressing Midfielder,Balanced Midfielder,Balanced Midfielder
7953,2022,Samuel Chukwueze,Villarreal,La Liga,MF,22.0,1333.0,MID,2,1,1,2,-1,2,Crossing/Playmaker,Balanced Midfielder,Balanced Midfielder
7954,2022,Arnaut Danjuma,Villarreal,La Liga,FW,24.0,1472.0,FWD,2,2,-1,1,-1,2,Clinical Finisher,Clinical Finisher,Unassigned/Noise
7955,2022,Boulaye Dia,Villarreal,La Liga,FW,24.0,1269.0,FWD,1,1,7,1,-1,1,Balanced Forward,Balanced Forward,Balanced Forward
7956,2022,Pervis Estupiñán,Villarreal,La Liga,DF,23.0,1575.0,DEF,1,1,5,0,-1,1,Balanced Defender,Balanced Defender,Progressive Fullback/Clinical
7957,2022,Juan Foyth,Villarreal,La Liga,DF,23.0,1924.0,DEF,2,0,-1,0,-1,0,Defensive Defender/Pressing,Defensive Defender/Pressing,Unassigned/Noise
7958,2022,Moi Gómez,Villarreal,La Liga,MF,27.0,1286.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7959,2022,Vicente Iborra,Villarreal,La Liga,MF,33.0,1034.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7960,2022,Giovani Lo Celso,Villarreal,La Liga,FW,25.0,994.0,FWD,1,1,-1,1,-1,1,Balanced Forward,Balanced Forward,Unassigned/Noise
7961,2022,Aïssa Mandi,Villarreal,La Liga,DF,29.0,1375.0,DEF,1,1,0,0,-1,1,Balanced Defender,Balanced Defender,Defensive Defender
7962,2022,Alberto Moreno,Villarreal,La Liga,MF,29.0,1223.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7963,2022,Gerard Moreno,Villarreal,La Liga,FW,29.0,1191.0,FWD,2,1,-1,1,-1,1,Clinical Finisher,Balanced Forward,Unassigned/Noise
7964,2022,Daniel Parejo,Villarreal,La Liga,MF,32.0,2704.0,MID,2,0,1,0,-1,0,Crossing/Playmaker,Crossing/Attacking Midfielder,Balanced Midfielder
7965,2022,Alfonso Pedraza,Villarreal,La Liga,DF,25.0,1701.0,DEF,0,1,-1,0,-1,0,Crossing Fullback,Balanced Defender,Unassigned/Noise
7966,2022,Yeremi Pino,Villarreal,La Liga,MF,18.0,1678.0,MID,2,1,1,2,-1,2,Crossing/Playmaker,Balanced Midfielder,Balanced Midfielder
7967,2022,Gerónimo Rulli,Villarreal,La Liga,GK,29.0,2880.0,GK,2,0,1,2,-1,2,Balanced Goalkeeper,Balanced Goalkeeper,Balanced Goalkeeper
7968,2022,Pau Torres,Villarreal,La Liga,DF,24.0,2855.0,DEF,2,0,0,2,-1,2,Defensive Defender/Pressing,Defensive Defender/Pressing,Defensive Defender
7969,2022,Manu Trigueros,Villarreal,La Liga,MF,29.0,2178.0,MID,2,1,1,2,-1,2,Crossing/Playmaker,Balanced Midfielder,Balanced Midfielder
7970,2022,Daniel Bachmann,Watford,Premier League,GK,27.0,1080.0,GK,0,2,0,1,-1,0,Shot-Stopper/Pressing,Shot-Stopper/Pressing,Shot-Stopper
7971,2022,Craig Cathcart,Watford,Premier League,DF,32.0,2396.0,DEF,1,0,1,2,-1,0,Balanced Defender,Defensive Defender/Pressing,Balanced Defender
7972,2022,Tom Cleverley,Watford,Premier League,MF,31.0,1616.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7973,2022,Cucho,Watford,Premier League,FW,22.0,1147.0,FWD,1,1,3,0,-1,1,Balanced Forward,Balanced Forward,Crossing Winger
7974,2022,Emmanuel Dennis,Watford,Premier League,FW,23.0,2581.0,FWD,0,1,0,2,-1,0,Crossing Winger,Balanced Forward,Pressing Forward/Defensive
7975,2022,Kiko Femenía,Watford,Premier League,DF,30.0,2142.0,DEF,0,2,2,0,-1,0,Crossing Fullback,Crossing Fullback,Crossing Fullback
7976,2022,Ben Foster,Watford,Premier League,GK,38.0,2340.0,GK,2,0,1,2,-1,2,Balanced Goalkeeper,Balanced Goalkeeper,Balanced Goalkeeper
7977,2022,João Pedro,Watford,Premier League,FW,19.0,1644.0,FWD,1,1,5,0,-1,1,Balanced Forward,Balanced Forward,Pressing Forward/Defensive
7978,2022,Christian Kabasele,Watford,Premier League,DF,30.0,1193.0,DEF,1,1,1,0,-1,1,Balanced Defender,Balanced Defender,Balanced Defender
7979,2022,Hassane Kamara,Watford,Premier League,DF,27.0,1623.0,DEF,2,0,-1,0,-1,0,Defensive Defender/Pressing,Defensive Defender/Pressing,Unassigned/Noise
7980,2022,Joshua King,Watford,Premier League,FW,29.0,2248.0,FWD,2,2,8,2,-1,2,Clinical Finisher,Clinical Finisher,Clinical Finisher/Defensive
7981,2022,Juraj Kucka,Watford,Premier League,MF,34.0,1920.0,MID,1,1,1,2,-1,1,Defensive/Pressing Midfielder,Balanced Midfielder,Balanced Midfielder
7982,2022,Imran Louza,Watford,Premier League,MF,22.0,1416.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
7983,2022,Adam Masina,Watford,Premier League,DF,27.0,1077.0,DEF,1,1,1,0,-1,1,Balanced Defender,Balanced Defender,Balanced Defender
7984,2022,Samir Santos,Watford,Premier League,DF,26.0,1673.0,DEF,1,0,0,0,-1,0,Balanced Defender,Defensive Defender/Pressing,Defensive Defender
7985,2022,Ismaila Sarr,Watford,Premier League,FW,23.0,1861.0,FWD,1,1,-1,1,-1,1,Balanced Forward,Balanced Forward,Unassigned/Noise
7986,2022,Moussa Sissoko,Watford,Premier League,MF,31.0,3220.0,MID,1,1,1,0,-1,1,Defensive/Pressing Midfielder,Balanced Midfielder,Balanced Midfielder
7987,2022,William Troost-Ekong,Watford,Premier League,DF,27.0,1390.0,DEF,1,1,1,0,-1,1,Balanced Defender,Balanced Defender,Balanced Defender
7988,2022,Michail Antonio,West Ham,Premier League,FW,31.0,2971.0,FWD,2,2,-1,2,-1,2,Clinical Finisher,Clinical Finisher,Unassigned/Noise
7989,2022,Saïd Benrahma,West Ham,Premier League,FW,25.0,2168.0,FWD,0,1,-1,2,-1,0,Crossing Winger,Balanced Forward,Unassigned/Noise
7990,2022,Jarrod Bowen,West Ham,Premier League,FW,24.0,2983.0,FWD,0,0,1,0,-1,0,Crossing Winger,Crossing Winger,Crossing Winger
7991,2022,Vladimír Coufal,West Ham,Premier League,DF,28.0,2209.0,DEF,0,1,6,1,-1,1,Crossing Fullback,Balanced Defender,Crossing Fullback/Pressing
7992,2022,Aaron Cresswell,West Ham,Premier League,DF,31.0,2726.0,DEF,0,2,2,1,-1,0,Crossing Fullback,Crossing Fullback,Crossing Fullback
7993,2022,Craig Dawson,West Ham,Premier League,DF,31.0,2754.0,DEF,2,0,0,2,-1,2,Defensive Defender/Pressing,Defensive Defender/Pressing,Defensive Defender
7994,2022,Issa Diop,West Ham,Premier League,DF,24.0,963.0,DEF,1,1,0,0,-1,1,Balanced Defender,Balanced Defender,Defensive Defender
7995,2022,Łukasz Fabiański,West Ham,Premier League,GK,36.0,3330.0,GK,0,2,0,1,-1,0,Shot-Stopper/Pressing,Shot-Stopper/Pressing,Shot-Stopper
7996,2022,Pablo Fornals,West Ham,Premier League,FW,25.0,2795.0,FWD,0,0,-1,0,-1,0,Crossing Winger,Crossing Winger,Unassigned/Noise
7997,2022,Ben Johnson,West Ham,Premier League,DF,21.0,1397.0,DEF,1,1,-1,0,-1,1,Balanced Defender,Balanced Defender,Unassigned/Noise
7998,2022,Manuel Lanzini,West Ham,Premier League,MF,28.0,1786.0,MID,0,1,1,2,-1,0,Balanced Midfielder,Balanced Midfielder,Balanced Midfielder
